№;Номер детали;Дубл.;Наименование;Цена закуп (руб, ю, тг);Цена закуп (тг);Ед. измерения;Цена;Остаток;Цена по которой продано;Продано;Купить;Заказ;Счет на оплату ;Итого:;артикул;минимальный остаток;максимальный остаток
1811;2108-1703082;;Рычаг переключения передач 09;350;;шт;2800;1;;;;;;2800;;;
1812;2101-1703096, 2103-1703103, 2107-1703088-01;;Рычаг переключения передач в салоне 07;160;;шт;1200;0;;;;;;0;;;
1813;2103-3508012;;Рычаг ручника 06;315;;шт;2300;1;;;;;;2300;;;
1814;2108-3508012;;Рычаг ручника 08;300;;шт;2200;0;;;;;;0;;;
1815;2123-3508012;;Рычаг ручника Шеви;330;;шт;2500;0;;;;;;0;;;
1816;21213-1804040/52;;Рычаги раздатки в сборе 213;720;;кт;5500;1;;;;;;5500;;;
1817;;;С;;;;;0;;;;;;0;;;
1818;2101-2904004Б;;Сайлентблоки 01 Белмаг;;1225;кт;1500;5;;;;;;7500;;;
1819;2101-2904004БЗАК;;Сайлентблоки 01 БЗАК;;1110;кт;1400;6;;;;;;8400;;;
1820;2101-2904004К;;Сайлентблоки 01 КААЗ;135;;кт;1050;12;;;;;;12600;116814;;
1821;2101-2904004Д;;Сайлентблоки 01 ДААЗ;285;871;кт;1500;2;;;;;;3000;67188;;
1822;2121-2904004Б;;Сайлентблоки 2121 Белмаг;;1816;кт;2200;0;;;;;;0;;;
1823;2121-2904004БЗАК;;сайлентблоки 2121 БЗАК;;1850;кт;2300;3;;;;;;6900;;;
1824;2121-2904004К;;Сайлентблоки 213 КААЗ;250;;кт;1850;3;;;;;;5550;;;
1825;2121-2904004Д;;Сайлентблоки 213 ДААЗ;435;1628;кт;2500;4;;;;;;10000;;;
1826;21214-2904040;;Сайлентблок 214 нижний;;492;шт;600;4;;;;;;2400;67531;;
1827;2101СП;;Сайлентблоки 01 полиуретан;390;;кт;2800;1;;;;;;2800;114984;;
1828;2121СПД;;Сайлентблоки 213 полиуретан деш;500;;кт;3800;2;;;;;;7600;1343;;
1829;2121СП ;;Сайлентблоки 213 полиуретан дорогие;905;;кт;6700;1;;;;;;6700;363;;
1830;2101-1701043MS;;Сальники КПП 01 Мастер;;158;кт;200;7;;;;;;1400;Т4479;;
1831;2110СКППкт;;Сальники КПП 010;100;;кт;750;6;;;;;;4500;118441;;
1832;2110СКППктд;;Сальники КПП 010 деш;35;;кт;300;2;;;;;;600;476;;
1833;2101-1701043;;Сальники КПП 01 БРТ;30;;кт;300;8;;;;;;2400;6873;;
1834;2108-1703042-01;;Сальник кулисы 09;10;;шт;100;4;;;;;;400;9677;;
1835;2101-1005034без;;Сальник коленвала 01 без пружинки;80;;шт;600;5;;;;;;3000;336;;
1836;2101-1005434без;;Сальник лобовой 01 без пружинки;45;;шт;350;5;;;;;;1750;68354;;
1837;2108-1005034без;;Сальник коленвала 09 без пружинки;86;;шт;600;2;;;;;;1200;1977;;
1838;2108-1005434без;;Сальник лобовой 09 без пружинки;41;;шт;300;3;;;;;;900;;;
1839;2101-1005434д;;Сальник лобовой 01 деш красн;7;;шт;150;16;;;;;;2400;;;
1840;2108-1005434д;;Сальник лобовой 08 деш красн;7;;шт;150;18;;;;;;2700;у2098;;
1841;2108-1005034;;Сальник лобовой 08 БРТ красн;;128;шт;200;8;;;;;;1600;1668;;
1842;;;Сальник лобовой ГОСТ 01;180;;шт;250;0;;;;;;0;121927;;
1843;2110-1701043;;Сальник первичного вала 09;17;;шт;150;1;;;;;;150;6410;;
1844;2101-2401034;;Сальник полуоси 06;11;;шт;80;11;;;;;;880;117189;;
1845;21213-2301035;;Сальник привода 213 левый;47;;шт;200;14;;;;;;2800;121483;;
1846;21213-2301034;;Сальник привода 213 правый;47;;шт;200;15;;;;;;3000;ц1462;;
1847;2123-2303120;;Сальник привода 213 универсальный;32;;шт;240;9;;;;;;2160;;;
1848;2110-2301035;;Сальник привода 010 левый;26;;шт;200;7;;;;;;1400;;;
1849;2110-2301034;;Сальник привода 010 правый;26;;шт;200;8;;;;;;1600;;;
1850;2101-2402952;;Сальник редуктора 01;11;;шт;120;0;;;;;;0;;;
1851;2121-2302052;;Сальник редуктора 213;22;69;шт;150;7;;;;;;1050;;;
1852;2101-3103038;;Сальник ступицы 01;10;;шт;80;8;;;;;;640;117143;;
1853;2121-3103038;;Сальник ступицы 213;18;;шт;130;11;;;;;;1430;5917;;
1854;2101-1005160/1005034БРТ;;Сальники двигателя 01 БРТ;;627;кт;800;5;;;;;;4000;;;
1855;2101-1005160/1005034MS;;Сальники двигателя 01 Мастер;;310;кт;360;9;;;;;;3240;121928;;
1856;2101-1005160/1005034;;Сальники двигателя 01 РЕЗЕРВ;105;;кт;800;8;;;;;;6400;;;
1857;2108-1005160/1005034БРТ;;Сальники двигателя 08 БРТ;;1107;кт;1350;5;;;;;;6750;117144;;
1858;2108-1005160/1005034MS;;Сальники двигателя 09 Мастер;;350;кт;450;11;;;;;;4950;117453;;
1859;2108-1005160/1005034;;Сальники двигателя 09 РЕЗЕРВ;115;;кт;850;5;;;;;;4250;117452;;
1860;2108-2303012;;Сатилиты деффиренциала 08 сб;580;;кт;4000;0;;;;;;0;600551;;
1861;;;Свечи Мастер 01;;386;кт;500;0;;;;;;0;114866;;
1862;;;Свечи Hola 01;;398;кт;550;0;;;;;;0;;;
1863;;;Свечи Hola 08-010;;462;кт;600;4;;;;;;2400;5220;;
1864;;;Свечи БРИСК 01;;470;кт;600;0;;;;;;0;2022;;
1865;2101-3707010-10-3;;Свечи ДВ;95;;кт;750;2;;;;;;1500;114867;;
1866;;;Свечи ДВ-10;95;;кт;750;7;;;;;;5250;1566;;
1867;2108-3707010-13-3;;Свечи ДВР;96;;кт;750;2;;;;;;1500;66744;;
1868;2110-3707610-11-3;;Свечи ДВРМ;105;;кт;800;9;;;;;;7200;1722;;
1869;2112-3707010-00;;Свечи ДВРМ 16 кл;120;;кт;900;21;;;;;;18900;1725;;
1870;;;Свечи Мастер 16 кл;;460;кт;600;0;;;;;;0;;;
1871;1118-2906050;;Серьги Калина;115;;кт;900;2;;;;;;1800;;;
1872;2110-2906050;;Серьги 010;114;;кт;850;2;;;;;;1700;;;
1873;2108-2906050;;Серьги 08;114;;кт;850;5;;;;;;4250;;;
1874;2190-2906050;;Серьги 2190;120;1106;кт;1600;3;;;;;;4800;;;
1875;21214сетка;;Сетка бензонасоса 214;80;;шт;200;1;;;;;;200;;;
1876;2112сетка;;Сетка бензонасоса 1.6;80;;шт;200;6;;;;;;1200;;;
1877;2110сетка;;Сетка бензонасоса 010;80;;шт;200;2;;;;;;400;;;
1878;2101-1701164К;*;Синхрон 06 ;;;шт;200;7;;;;;;1400;;;
1879;2108-1701164К;*;Синхрон 08 ;;190;шт;300;0;;;;;;0;у1795;;
1880;2110-1701164;;Синхрон 09 н/об ВАЗ;125;;шт;950;0;;;;;;0;у1796;;
1881;2108-1701164В;;Синхрон 09 ст/об ВАЗ;120;;шт;900;4;;;;;;3600;;;
1882;2108-1701164С;;Синхрон 09 ст/об Самара;;527;шт;650;0;;;;;;0;120468;;
1883;2101-1701164В;;Синхрон 01 ВАЗ;125;717;шт;900;9;;;;;;8100;120469;;
1884;2101-1701164С;;Синхрон 01 Самара ;;351;шт;500;0;;;;;;0;;;
1885;2181-1701302-00;;Синхрон немецкий;470;1950;шт;3000;3;;;;;;9000;;;
1886;2101-3003054;;Скрутки на рулевые тяги деш;30;;шт;225;8;;;;;;1800;386;;
1887;2101-1601215;;Солдатик КПП 01;15;;шт;150;12;;;;;;1800;1941;;
1888;2101-1007075;;Солдатики головки 07;200;;кт;1400;0;;;;;;0;;;
1889;2121-1602552;;Соски (штуцер цилиндра) 2121;30;;шт;230;2;;;;;;460;Т5037;;
1890;21213-1602552;;Соски (штуцер цилиндра) 213;35;;шт;260;5;;;;;;1300;;;
1891;2121-2906010;;Стабилизатор 2121 ;;2106;шт;2600;0;;;;;;0;116946;;
1892;2121Стюнд;;Стабилизатор 213 тюнинг деш;800;;шт;6000;1;;;;;;6000;;;
1893;2121Стюн ;;Стабилизатор 213 тюнинг техномастер;2500;;шт;19000;0;;;;;;0;у4181;;
1894;2123-2906010;;Стабилизатор Шеви;380;;шт;3500;0;;;;;;0;1418;;
1895;2108-1007055;;Стаканчики клапанов 08;450;;кт;3300;2;;;;;;6600;1989;;
1896;2101-3708010;;Стартер 01 Россия;11142;11100;шт;13700;0;;;;;;0;67599;;
1897;2110-3708010;;Стартер 010 ;1850;11000;шт;13500;0;;;;;;0;115347;;
1898;;;Стартер 010 ВАЗ ПРАМО;;8997;шт;11000;0;;;;;;0;115354;;
1899;2110-3708010СВ;;Стартер 010 СтартВольт;;8905;шт;10800;0;;;;;;0;;;
1900;2115-3708010;;Стартер 015;1750;11200;шт;13500;0;;;;;;0;;;
1901;2115-3708010К;*;Стартер 015 ;;6500;шт;9000;2;;;;;;18000;7062;;
1902;;;Стартер 015 н/об;2180;;шт;16000;0;;;;;;0;7061;;
1903;2108-3708010К;*;Стартер 08 большой ;235;;шт;9500;2;;;;;;19000;6937;;
1904;2108-3708010;;Стартер 08 Россия ;1680;11400;шт;13700;0;;;;;;0;6922;;
1905;2110-3708010К;*;Стартер 2110 ;190;;шт;9000;1;;;;;;9000;;;
1906;2115-3708010В;;Стартер 2113 ВАЗ ПРАМО;;9385;шт;11300;0;;;;;;0;66711;;
1907;21214-3708010;;Стартер 214;2200;;шт;16500;0;;;;;;0;66712;;
1908;21214-3708010К;*;Стартер 214 ;190;6828;шт;9000;2;;;;;;18000;70360;;
1909;2112-3708010;;Стартер 2170 Катэк;2200;9453;шт;15000;0;;;;;;0;70359;;
1910;2112-3708010К;;Стартер 2170 деш;1700;;шт;13000;0;;;;;;0;66709;;
1911;2112-3708010В;;Стартер 2170 ВАЗ (2112);;10373;шт;12500;0;;;;;;0;66710;;
1912;21902-3708010;;Стартер 2190 АКПП Valeo;;11876;шт;15000;0;;;;;;0;Т7324;;
1913;21901-3708010;;Стартер 2190 МКПП Valeo;3800;14750;шт;20000;0;;;;;;0;Т7325;;
1914;8200266777;;Стартер Ларгус 16кл Valeo;;15215;шт;18500;0;;;;;;0;775;;
1915;2101-6104020;;Стеклоподъёмник 01;67;;шт;500;8;;;;;;4000;;;
1916;2101-6204020;;Стеклоподъемник 01 задн;60;;шт;450;0;;;;;;0;112939;;
1917;2110-6104011;;Стеклоподъёмник 010 лев мех;200;;шт;1500;1;;;;;;1500;70468;;
1918;2110-6104010;;Стеклоподъемник 010 пр мех;;;шт;1500;2;;;;;;3000;С8352;;
1919;2105-6104020;;Стеклоподъёмник 05;67;;шт;500;7;;;;;;3500;70469;;
1920;2108-6104011;;Стеклоподъемник 08 лев мех;200;;шт;1500;0;;;;;;0;т7561;;
1921;2108-6104010;;Стеклоподъемник 08 пр мех;200;;шт;1500;0;;;;;;0;;;
1922;2109-6104011;;Стеклоподъёмник 09 лев мех;200;;шт;1500;1;;;;;;1500;121040;;
1923;2109-6104010;;Стеклоподъемник 09 пр мех;;;шт;1500;1;;;;;;1500;;;
1924;21213-6104020;;Стеклоподъемник 213;67;;шт;500;0;;;;;;0;68175;;
1925;1118-6104009-24;;Стеклоподъемник Калина в сборе пер левый;870;;шт;6500;0;;;;;;0;68176;;
1926;1118-6104008-24;;Стеклоподъемник Калина в сборе пер правый;870;;шт;6500;0;;;;;;0;68178;;
1927;2170-6104011;;Стеклоподъемник Приора в сборе пер левый;1400;;шт;5200;1;;;;;;5200;114694;;
1928;2170-6104010;;Стеклоподъемник Приора в сборе пер правый;;;шт;5200;1;;;;;;5200;;;
1929;21704-6104011;;Стеклоподъемник Приора в сборе пер левый 2013 н/об;1300;;шт;9000;0;;;;;;0;68091;;
1930;21704-6104010;;Стеклоподъемник Приора в сборе пер правый 2013 н/об;1350;;шт;9000;0;;;;;;0;;;
1931;2110-6104011эл;;Стеклоподъемник с мотором в сборе 010 левый;700;;шт;5200;1;;;;;;5200;;;
1932;2110-6104010эл;;Стеклоподъемник с мотором в сборе 010 правый;;;шт;5200;1;;;;;;5200;68092;;
1933;2114-6104011;;Стеклоподъемник с мотором в сборе 015 левый;650;;шт;4900;1;;;;;;4900;115559;;
1934;2114-6104010;;Стеклоподъемник с мотором в сборе 015 правый;;;шт;4900;2;;;;;;9800;69394;;
1935;2114-6204011/10;;Стеклоподъемник с мотором в сборе 015 задн;2400;;кт;18000;0;;;;;;0;;;
1936;2123-6104009;;Стеклоподъемник Шеви разборный в сборе левый;800;;шт;6000;1;;;;;;6000;;;
1937;2123-6104008;;Стеклоподъемник Шеви разборный в сборе правый;;;шт;6000;1;;;;;;6000;;;
1938;2107КППст н/об;;Стопора на КПП 07 н/об;75;;кт;600;0;;;;;;0;116804;;
1939;2101КППст;;Стопора на КПП 07 ст/об;70;;кт;600;0;;;;;;0;118896;;
1940;2105-2202043;;Стопор на крестовину 01;3;;шт;30;16;;;;;;480;120243;;
1941;2121-2202048;;Стопор на крестовину 21213;4;;шт;30;8;;;;;;240;С9404;;
1942;2101-1701035/37/34;;Стопора первичного вала 07;35;;кт;260;0;;;;;;0;9321;;
1943;1118-3103012;;Ступица Калина-Приора пер;370;1130;шт;2500;2;;;;;;5000;Т1314;;
1944;2101-3103015ВАП;;Ступица 01 Волга Автопром;;;шт;1700;0;;;;;;0;600337;;
1945;2101-3103015;;Ступица 01 ВАЗ;220;;шт;1700;3;;;;;;5100;1175;;
1946;2108-3103015ВАП;;Ступица 08 Волга Автопром;;;шт;1700;0;;;;;;0;7833;;
1947;2108-3103015;;Ступица 08 ВАЗ;220;;шт;1700;2;;;;;;3400;2032;;
1948;2108-3104014;;Ступица 08 задняя Волга Автопром;;;шт;1700;0;;;;;;0;;;
1949;2121-3103014;;Ступица 213;360;;шт;2700;4;;;;;;10800;4140;;
1950;2107-1701174-00;;Ступица муфты 07 5ой ск ст/об;160;;шт;1200;0;;;;;;0;8216;;
1951;2101-1701119;;Ступица муфты 01 1-2ой ;40;;шт;400;0;;;;;;0;;;
1952;2107-1701174-10;;Ступица муфты 07 5ой ск н/об;180;;шт;1350;0;;;;;;0;883;;
1953;2123-3103014К;*;Ступица Шеви ;40;1580;шт;1900;0;;;;;;0;66162;;
1954;2123-3103014;;Ступица Шеви Лидер;380;;шт;2900;5;;;;;;14500;;;
1955;2101-3501011;;Суппорт 07 в сборе левый;1150;;шт;4300;1;;;;;;4300;4770;;
1956;2101-3501010;;Суппорт 07 в сборе правый;1150;;шт;4300;1;;;;;;4300;;;
1957;2121-3501011;;Суппорт 213 левый в сборе;3400;;шт;12000;1;;;;;;12000;;;
1958;2121-3501010;;Суппорт 213 правый в сборе;3400;;шт;12000;1;;;;;;12000;;;
1959;;;Суппорт 213 с нижней челюстью;;;шт;8000;0;;;;;;0;;;
1960;2108-3501011;;Суппорт в сборе 09 левый;2100;;шт;7500;0;;;;;;0;115159;;
1961;2108-3501010;;Суппорт в сборе 09 правый;2100;;шт;7500;0;;;;;;0;;;
1962;;;Суппорт в сборе 2110 8-кл левый;2150;;шт;7700;1;;;;;;7700;ф2414;;
1963;;;Суппорт в сборе 2110 8-кл правый;2150;;шт;7700;0;;;;;;0;;;
1964;;;Суппорт в сборе 2112 16-кл левый;2220;;шт;7800;0;;;;;;0;;;
1965;;;Суппорт в сборе 2112 16-кл правый;2220;;шт;7800;0;;;;;;0;114470;;
1966;;;Суппорт в сборе 2123 левый;;7810;шт;9500;0;;;;;;0;;;
1967;;;Суппорт в сборе 2123 правый;;7810;шт;9500;0;;;;;;0;570;;
1968;2101-1007028;;Сухарики клапанов 01;;188;кт;400;7;;;;;;2800;865;;
1969;2108-1007028;;Сухарики клапанов 08;;188;кт;400;0;;;;;;0;114343;;
1970;2106-1601000-86;;Сцепление в сборе 03 Начало ;;5826;кт;7000;0;;;;;;0;1477;;
1971;2106-1601000-86Б;;Сцепление в сборе 03 Белмаг  ;;6482;кт;7800;1;;;;;;7800;116984;;
1972;2108-1601000-86Б;;Сцепление в сборе 08 Белмаг ;;6664;кт;8000;2;;;;;;16000;;;
1973;2110-1601000-86Б;;Сцепление в сборе 010 Белмаг;;7024;кт;8500;2;;;;;;17000;2066;;
1974;2170-1601000;;Сцепление в сборе Приора ЛЮК;2100;11873;кт;15000;1;;;;;;15000;;;
1975;сцепление валео;;Сцепление в сборе Приора ВАЛЕО;2150;;кт;16000;0;;;;;;0;7459;;
1976;2123-1601000;;Сцепление Шеви TRIALLI;;8270;кт;10000;1;;;;;;10000;;;
1977;;;Т;;;;;0;;;;;;0;;;
1978;2103-3808800;;Термодатчик 07 Лузар;350;391;шт;470;10;;;;;;4700;;;
1979;2108-3808800;;Термодатчик 08 Лузар;350;391;шт;470;7;;;;;;3290;;;
1980;2112-3851010;;Термодатчик 2110 Лузар;350;394;шт;500;13;;;;;;6500;;;
1981;2141-3808800;;Термодатчик 2141 Лузар;350;391;шт;470;2;;;;;;940;1610;;
1982;;;Термодатчик Мастер;;250;шт;400;21;;;;;;8400;708;;
1983;2101-1306010;;Термостат 01 Лузар;777;853;шт;1100;11;;;;;;12100;;;
1984;2121-1306010;*;Термостат 2121;17;;шт;800;2;;;;;;1600;;;
1985;2108-1306010К;*;Термостат 08;20;;шт;800;6;;;;;;4800;1277;;
1986;2108-1306011;;Термостат 08 Лузар;750;;шт;1000;3;;;;;;3000;114874;;
1987;2110-1306010Б;;Термостат 010 карб Белмаг;;722;шт;1000;2;;;;;;2000;67200;;
1988;2110-1306010Л;;Термостат 010 карб Лузар;;722;шт;1000;1;;;;;;1000;;;
1989;21082-1306010СБ ст/об;;Термостат 2110 Мастер в сборе;;1300;шт;2300;0;;;;;;0;;;
1990;;;Термостат 2110 н/об;275;;шт;2500;0;;;;;;0;114875;;
1991;;;Термостат 2110 ст/об;350;;шт;2800;0;;;;;;0;;;
1992;2190-1306010;;Термостат Гранта ВАЗ;400;1765;шт;3000;0;;;;;;0;;;
1993;2190-13006010Л;;Термостат Гранта Лузар;;1738;шт;2500;1;;;;;;2500;;;
1994;2170-1306009-01;;Термостат Приора в сборе Прамо;310;1966;шт;2400;2;;;;;;4800;1154;;
1995;1118-1306010;;Термостат Калина;280;;шт;2200;1;;;;;;2200;1714;;
1996;2123-1306010;;Термостат Шеви Польша;230;;шт;2000;1;;;;;;2000;2076;;
1997;2123-1306010Л;;Термостат Шеви Лузар;;1100;шт;1800;3;;;;;;5400;1336;;
1998;8200772985;;Термостат Ларгус 8-16кл Лузар;;533;шт;900;1;;;;;;900;67205;;
1999;2107-1001100;;Траверса 01 5 ст;90;;шт;700;1;;;;;;700;4407;;
