№;Номер;Наименование;Цена руб (Бадин);Цена тг (Астана);Ед. измерения;Цена;Остаток;Продано;Купить;Заявка;Заказ;Цена общая;Цена + 20%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;3500290;Итого;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Б;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
926;2123-8401076-30;Поперечина рамки радиатора 2123 нижняя АвтоВаз;;9166;шт;12000;0;;;;;0;14400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
927;2190-8401060-00;Поперечина рамки радиатора 2190 верхняя АвтоВаз;;2429;шт;4000;1;;;;;4000;4800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
928;2101-5401065-10;Порог 2101 левый                                                                                    ;;879;шт;1200;5;;;;;6000;1440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
929;2101-5401064-10;Порог 2101 правый                                                                                   ;;879;шт;1200;5;;;;;6000;1440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
930;2106-8415120/21;Порог 2101-2107 пластиковый ;;2500;кт;3000;2;;;;;6000;3600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
931;2107-5109079;Порог 2107 салона пластиковый задний лев;;115;шт;200;1;;;;;200;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
932;2107-5109078;Порог 2107 салона пластиковый задний пр;;115;шт;200;1;;;;;200;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
933;2107-5109077;Порог 2107 салона пластиковый передний лев;;277;шт;400;1;;;;;400;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
934;2107-5109076;Порог 2107 салона пластиковый передний пр;;277;шт;400;1;;;;;400;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
935;2121-5109079;порог салона Нива задний левый;;92;шт;200;2;;;;;400;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
936;2121-5109078;порог салона Нива задний правый;;92;шт;200;2;;;;;400;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
937;2121-5109077;порог салона Нива передний левый;;60;шт;200;2;;;;;400;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
938;2121-5109076;порог салона Нива передний правый;;60;шт;200;2;;;;;400;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
939;2108-5109077-01;Порог 2108 салона пластиковый лев;;268;шт;400;1;;;;;400;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
940;2108-5109076-01;Порог 2108 салона пластиковый пр;;268;шт;400;1;;;;;400;480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
941;2109-5401067-82;Порог 2109 АвтоВаз левый                                                                           ;;1230;шт;1800;0;;;;;0;2160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
942;2109-5401066-82;Порог 2109 АвтоВаз правый                                                                           ;;1362;шт;1800;0;;;;;0;2160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
943;2109-5401065-10;Порог 2109 НЧ левый                                                                                 ;;1349;шт;1800;3;;;;;5400;2160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
944;2109-5401064-10;Порог 2109 НЧ правый                                                                                ;;1349;шт;1800;3;;;;;5400;2160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
945;2109-8415120/21-д;Порог 2109 пластиковый;;2535;кт;3500;2;;;;;7000;4200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
946;2109-5109079;Порог 2109 салона пластиковый задний лев;;35;шт;100;2;;;;;200;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
947;2109-5109078;Порог 2109 салона пластиковый задний пр;;35;шт;100;2;;;;;200;120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
948;2109-5109077;Порог 2109 салона пластиковый передний лев;;173;шт;200;2;;;;;400;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
949;2109-5109076;Порог 2109 салона пластиковый передний пр;;118;шт;200;2;;;;;400;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
950;2110-5401067-82;Порог 2110 АвтоВаз левый                                                                    ;;1290;шт;2000;2;;;;;4000;2400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
951;2110-5401066-82;Порог 2110 АвтоВаз пр.;;1240;шт;2000;2;;;;;4000;2400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
952;2114-8415123-01;Порог 2115 штатный передний левый;;277;шт;650;2;;;;;1300;780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
953;2114-8415122-01;порог 2115 штатный передний правый;;277;шт;650;2;;;;;1300;780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
954;2114-8415143-02;порог 2115 штатный задний левый;;235;шт;650;2;;;;;1300;780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
955;2114-8415142-02;порог 2115 штатный задний правый ;;235;шт;650;2;;;;;1300;780;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
956;2170-5109079;Порог салона 2170 задний левый;;227;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
957;2170-5109078;порог салона 2170 задний правый;;227;шт;500;2;;;;;1000;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
958;2170-5109077;порог салона 2170 передний левый;;588;шт;800;2;;;;;1600;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
959;2170-5109076;порог салона 2170 передний правый;;588;шт;800;2;;;;;1600;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
960;21700-8212141-00;Порог 2170 штатный пластиковый с резинкой;;5256;кт;7000;0;;;;;0;8400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
961;2110-8202011-10;Поручень 2110-2112, 2170-2172, 2190-2192 левый;;377;шт;700;2;;;;;1400;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
962;2110-8202010-10;Поручень 2110-2112, 2170-2172, 2190-2192 правый;;352;шт;700;2;;;;;1400;840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
963;2108-2914030-87;проставка задней оси 2108-2110-2170-2190;;777;кт;1500;1;;;;;1500;1800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
964;пр_ном2109;Прокладка номера 2108-21099 красная;;405;шт;600;2;;;;;1200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
965;2108-2109_чер;Прокладка номера 2108-21099 черная;;446;шт;600;2;;;;;1200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
966;2115-провод;Проводка противотуманных фар 2115;;1105;кт;1800;1;;;;;1800;2160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
967;2170-ЕВРОт;Проводка противотуманных фар 2170;;2094;кт;3000;1;;;;;3000;3600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
968;2190-проводка;Проводка противотуманных фар 2190;;1932;кт;3000;1;;;;;3000;3600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
969;2104-6305150;Птичка двери задка 2104-2121;;224;шт;600;0;;;;;0;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
970;2108-2802023-00;Пыльник ДВС 2108 АвтоВаз левый;;500;шт;800;2;;;;;1600;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
971;2108-2802022-00;Пыльник ДВС 2108 АвтоВаз правый;;500;шт;800;2;;;;;1600;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
972;2110-2802020-01;Пыльник ДВС 2110 Автоваз;;1200;шт;2800;1;;;;;2800;3360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
973;2121-2802021-00;Пыльник ДВС 2121 АвтоВаз левый;;500;шт;600;2;;;;;1200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
974;2121-2802022-00;Пыльник ДВС 2121 АвтоВаз правый;;500;шт;600;2;;;;;1200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
975;2190-2802023-00;Пыльник ДВС 2190 АвтоВаз левый;;500;шт;600;2;;;;;1200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
976;2190-2802022-00;Пыльник ДВС 2190 АвтоВаз правый;;500;шт;600;2;;;;;1200;720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
977;;Р;;;;;0;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
978;2108-00012;Разъем проводки 2108 заднего фонаря;;154;шт;300;6;;;;;1800;360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
979;2105-5201012;Рама ветрового окна 2105 АвтоВаз;;3300;шт;4000;0;;;;;0;4800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
980;2103-5201012;Рама ветрового окна 2106 АвтоВаз;;3300;шт;4000;0;;;;;0;4800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
981;2121-5201012;Рама ветрового окна 2121 АвтоВаз;;7361;шт;9000;0;;;;;0;10800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
982;2113-2803197;Рамка противотуманки 015 отдельно внешн лев;;129;шт;200;3;;;;;600;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
983;2113-2803196;Рамка противотуманки 015 отдельно внеш пр;;129;шт;200;3;;;;;600;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
984;2113-2803203-00;Рамка противотуманки 015 отдельно внутр лев;;155;шт;200;3;;;;;600;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
985;2113-2803202-00;Рамка противотуманки 015 отдельно внутр пр;;155;шт;200;3;;;;;600;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
986;21704-2803196/97;Рамка противотуманки 21704 ;;2285;кт;3000;2;;;;;6000;3600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
987;8450000252;Рамка противотуманки Ларгус Рено правая;;674;шт;1000;0;;;;;0;1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
988;8450000253;Рамка противотуманки Ларгус Рено левая;;680;шт;1000;0;;;;;0;1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
989;2191-2803197-00;рамка противотуманки 2191 левая;;223;шт;800;1;;;;;800;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
990;2191-2803196-00;рамка противотуманнки 2191 правая;;223;шт;800;1;;;;;800;960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
991;2192-2803197-00;Рамка противотуманки 2192 левая;;237;шт;500;0;;;;;0;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
992;2192-2803196-00;Рамка противотуманки 2192 правая;;237;шт;500;1;;;;;500;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
993;1118-8401050-00;Рамка радиатора 1118 АвтоВаз в сборе                                                                ;;5021;шт;8000;0;;;;;0;9600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
994;2105-8401050;Рамка радиатора 2105 Начало                                                             ;;4206;шт;5200;1;;;;;5200;6240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
995;2107-8401050;Рамка радиатора 2107 АвтоВаз                                                                        ;;3824;шт;5000;0;;;;;0;6000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
996;2107-8401050;Рамка радиатора 2107 Начало                                                                  ;;2621;шт;4000;1;;;;;4000;4800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
997;2108-8401050 ВАЗ;Рамка радиатора 2108 АвтоВаз                                                                        ;;3101;шт;4000;0;;;;;0;4800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
998;2108-8401050в с/б ВАЗ ;Рамка радиатора 2108 в сборе (верх+низ) АвтоВаз;;7450;шт;10000;0;;;;;0;12000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
999;2108-8401050в с/б Начало;Рамка радиатора 2108 в сборе (верх+низ) Начало;;4245;шт;7000;1;;;;;7000;8400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1000;2108-8401050Начало;Рамка радиатора 2108 Нч                                                                             ;;2635;шт;3500;2;;;;;7000;4200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1001;2110-8401050;Рамка радиатора 2110 НЧ                                                                             ;;6312;шт;8300;1;;;;;8300;9960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002;21213-8401050-00;Рамка радиатора 2121 АвтоВаз в сборе                                                                ;;7517;шт;10000;1;;;;;10000;12000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1003;2123-8401050-30;Рамка радиатора 2123 АвтоВаз                                                                        ;;12082;шт;15700;0;;;;;0;18840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1004;2170-8401050;Рамка радиатора 2170 АвтоВаз                                                                        ;;6310;шт;8500;1;;;;;8500;10200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1005;2190-8401050-00;Рамка радиатора 2190 АвтоВаз в сборе;;10927;шт;15000;0;;;;;0;18000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1006;6001551794-о;Рамка радиатора Ларгус Рено Групп в сборе;;27601;шт;34000;0;;;;;0;40800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1007;6001551794;Рамка радиатора Ларгус TYG дубликат;;10368;шт;14000;1;;;;;14000;16800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1008;2106-371607;Рассеиватель заднего фонаря 2106                                                                    ;;644;кт;900;2;;;;;1800;1080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1009;2107-3716075,74-00;Рассеиватель заднего фонаря 2107 голый без корпуса;;1334;кт;1800;2;;;;;3600;2160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1010;2107-3716074-00;рассеиватель заднего фонаря 2107 в сб с корпусом;;2600;кт;3400;0;;;;;0;4080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1011;2108-3716071;Рассеиватель заднего фонаря 2108                                                                    ;;1502;кт;2000;2;;;;;4000;2400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1012;2108-3716071-01;Рассеиватель заднего фонаря 2108 тюнинг;;1360;кт;2500;1;;;;;2500;3000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1013;растяжка-зад;Растяжка задних опор стоек 2108-2110;;2354;шт;3000;1;;;;;3000;3600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1014;2110-5601265-87;Растяжка задних опор стоек 2108-2110-2170 АвтоВАЗ;;2324;шт;4000;1;;;;;4000;4800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1015;1118-5601265-87;Растяжка задних опор стоек 1118-2190 АвтоВАЗ;;2297;шт;4000;1;;;;;4000;4800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1016;2101-растя;Растяжка лонжеронов 2101;;2262;шт;3000;2;;;;;6000;3600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1017;1118-5301265-87;Растяжка нижних рычагов 1118-2190 АвтоВаз СПОРТ;;2824;шт;4000;3;;;;;12000;4800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1018;2110-5301265-87;Растяжка нижних рычагов 2108-2110 АвтоВаз СПОРТ;;1612;шт;3500;2;;;;;7000;4200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1019;растяжка-и;Растяжка опоры стойки 2108-2112 инжектор ;;1920;шт;2700;0;;;;;0;3240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1020;растяжка-к;Растяжка опоры стойки 2108-2112 карбюратор;;1864;шт;2700;1;;;;;2700;3240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1021;1118-спорт;Растяжка опоры стойки 1118-2190 ;;1920;шт;2700;0;;;;;0;3240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1022;11180-8403770-87;Растяжка опоры стойки 1118-2190 АвтоВаз;;3089;шт;4000;2;;;;;8000;4800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1023;2110-спорт;Растяжка опоры стойки 2110 16 кл;;2911;шт;4200;0;;;;;0;5040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1024;2110-8403770-87;Растяжка опоры стойки 2110 АвтоВаз инжектор 16 кл;;2881;шт;4200;2;;;;;8400;5040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1025;АКС-658;Растяжка опоры стойки 2112 16 кл с доп верх опорой;;3864;кт;5500;0;;;;;0;6600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1026;2108-8403770-87;Растяжка опоры стойки 2108-2110 8 кл инжектор АвтоВАЗ;;3089;шт;4000;2;;;;;8000;4800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1027;2170-усилитель;Растяжка опоры стойки 2170;;1883;шт;3000;0;;;;;0;3600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1028;2170-ДОПопора;Растяжка опоры стойки 2170 с доп верх опорой;;3864;кт;4500;0;;;;;0;5400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1029;11180-8403770-торс;Растяжка опоры стойки 2190 с торсионом для капота;1700;10800;шт;13000;2;;;;;26000;15600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1030;2108-5601260-87;Растяжка усилитель задней балки 2108;;10999;шт;14000;0;;;;;0;16800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1031;2110-5601260-87;Растяжка усилитель задней балки 2110-2170;;10251;шт;14500;0;;;;;0;17400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1032;2105-2803052;Резинка бампера 2105 пер;;800;шт;1000;0;;;;;0;1200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
